kpi_metric_id,task_id,resource_ids,task_weight,resource_weight
5,21,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.3536629682694709,"[0.026290612295269966, 0.010712062940001488, 0.024060534313321114, 0.04421890154480934, 0.0005918070091865957, 0.0070027997717261314, 0.03099789097905159, 0.01005466002970934, 0.020780425518751144, 0.026193276047706604, 0.02168421819806099, 0.03313836082816124, 0.01953509822487831, 0.024125851690769196, 0.03430342301726341, 0.019584909081459045, 0.014600055292248726, 0.028956033289432526, 0.03761769458651543, 0.03303061053156853, 0.008345777168869972, 0.031074795871973038, 0.01497923955321312, 0.014999417588114738, 0.018265902996063232, 0.010896120220422745, 0.020302560180425644, 0.03467448055744171, 0.026664959266781807, 0.029974577948451042, 0.03234342113137245, 0.018174078315496445, 0.013526513241231441, 0.022614208981394768, 0.020181670784950256, 0.0012084746267646551, 0.020845871418714523, 0.01024368591606617, 0.008780088275671005, 0.033653710037469864, 0.028511110693216324, 0.01210678368806839, 0.013347280211746693, 0.028418518602848053, 0.013261339627206326, 0.016578447073698044, 0.0389956533908844, 0.022318165749311447, 0.02869168296456337, 0.01622842252254486]"
5,22,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.0091247187495971,"[0.011683275923132896, 0.017373140901327133, 0.03226477652788162, 0.037206705659627914, 0.035612743347883224, 0.024660831317305565, 0.013061240315437317, 0.021229052916169167, 0.010343510657548904, 0.020627645775675774, 0.01082879863679409, 0.02710382267832756, 0.024086004123091698, 0.016861848533153534, 0.01653217151761055, 0.02452883869409561, 0.023634441196918488, 0.0036131723318248987, 0.033236101269721985, 0.028564272448420525, 0.03054693341255188, 0.014473050832748413, 0.03304031118750572, 0.02491946332156658, 0.012057850137352943, 0.040401771664619446, 0.027114715427160263, 0.03322942182421684, 0.018778003752231598, 0.01686675287783146, 0.029685750603675842, 0.03740432485938072, 0.022597022354602814, 0.013051586225628853, 0.013970127329230309, 0.02264060266315937, 0.015872681513428688, 0.007995305582880974, 0.015498417429625988, 0.010908486321568489, 0.029090730473399162, 0.020391030237078667, 0.01371022779494524, 0.0026904474943876266, 0.03413262590765953, 0.0069585517048835754, 0.019704528152942657, 0.010881657712161541, 0.00456782104447484, 0.018649470061063766]"
5,23,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.2882471764688213,"[0.02146153710782528, 0.018230736255645752, 0.032829537987709045, 0.018114309757947922, 0.003799579106271267, 0.048340681940317154, 0.008122382685542107, 0.006026937626302242, 0.018210135400295258, 0.03021097555756569, 0.0387791283428669, 0.022443247959017754, 0.01180467288941145, 0.021026169881224632, 0.030735457316040993, 0.008089940994977951, 0.025601230561733246, 0.015562562271952629, 0.03009204939007759, 0.009196801111102104, 0.020129332318902016, 0.034142568707466125, 0.014844623394310474, 0.02378949522972107, 0.01779581420123577, 0.009705490432679653, 0.004029415547847748, 0.003466956317424774, 0.016847513616085052, 0.01953931897878647, 0.022694695740938187, 0.02505679987370968, 0.01382058672606945, 0.00883482489734888, 0.04050115868449211, 0.02374640852212906, 0.011300559155642986, 0.03456924483180046, 0.045251961797475815, 0.011578738689422607, 0.006528318393975496, 0.03535015508532524, 0.008459310978651047, 0.02604263834655285, 0.02259732224047184, 0.01966867595911026, 0.017475401982665062, 0.02130749076604843, 0.0043028551153838634, 0.03440342843532562]"
5,24,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.0835104237322141,"[0.0319540835916996, 0.010711866430938244, 0.017110394313931465, 0.006330167409032583, 0.017828024923801422, 0.024365883320569992, 0.022548284381628036, 0.018429042771458626, 0.03601715341210365, 0.0037179775536060333, 0.009758529253304005, 0.03660018369555473, 0.019449368119239807, 0.015256421640515327, 0.02286156266927719, 0.01600636914372444, 0.03265097737312317, 0.02527638152241707, 0.013441110961139202, 0.02697455696761608, 0.014301282353699207, 0.022917840629816055, 0.02998899109661579, 0.026922065764665604, 0.039665188640356064, 0.01841329038143158, 0.018268659710884094, 0.008391324430704117, 0.026351584121584892, 0.028021790087223053, 0.022427862510085106, 0.02822803147137165, 0.015839511528611183, 0.011182950809597969, 0.03459308668971062, 0.03283385559916496, 0.01320454478263855, 0.01718618907034397, 0.03238331153988838, 0.002435944974422455, 0.017802216112613678, 0.024501411244273186, 0.014020456001162529, 0.02865896373987198, 0.009061705321073532, 0.022211678326129913, 0.027258623391389847, 0.012600447982549667, 0.035888150334358215, 0.01003953069448471]"
5,25,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.2654547127798964,"[0.026290612295269966, 0.010712062940001488, 0.024060534313321114, 0.04421890154480934, 0.0005918070091865957, 0.0070027997717261314, 0.03099789097905159, 0.01005466002970934, 0.020780425518751144, 0.026193276047706604, 0.02168421819806099, 0.03313836082816124, 0.01953509822487831, 0.024125851690769196, 0.03430342301726341, 0.019584909081459045, 0.014600055292248726, 0.028956033289432526, 0.03761769458651543, 0.03303061053156853, 0.008345777168869972, 0.031074795871973038, 0.01497923955321312, 0.014999417588114738, 0.018265902996063232, 0.010896120220422745, 0.020302560180425644, 0.03467448055744171, 0.026664959266781807, 0.029974577948451042, 0.03234342113137245, 0.018174078315496445, 0.013526513241231441, 0.022614208981394768, 0.020181670784950256, 0.0012084746267646551, 0.020845871418714523, 0.01024368591606617, 0.008780088275671005, 0.033653710037469864, 0.028511110693216324, 0.01210678368806839, 0.013347280211746693, 0.028418518602848053, 0.013261339627206326, 0.016578447073698044, 0.0389956533908844, 0.022318165749311447, 0.02869168296456337, 0.01622842252254486]"
6,26,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.0515107363266978,"[0.028501024469733238, 0.00994714256376028, 0.012646845541894436, 0.028020689263939857, 0.03182605654001236, 0.032518498599529266, 0.02002764493227005, 0.038641124963760376, 0.02903684787452221, 0.011614050716161728, 0.014943390153348446, 0.0071582007221877575, 0.012616530992090702, 0.012280449271202087, 0.03965756297111511, 0.022218184545636177, 0.013392412103712559, 0.019300032407045364, 0.027133455500006676, 0.036024514585733414, 0.029383106157183647, 0.014532536268234253, 0.022607926279306412, 0.01608685404062271, 0.039704374969005585, 0.007164754904806614, 0.021799709647893906, 0.040851399302482605, 0.03550838306546211, 0.015220116823911667, 0.029885197058320045, 0.025072449818253517, 0.00832797959446907, 0.026981497183442116, 0.015271059237420559, 0.005992913618683815, 0.0339619480073452, 0.019986070692539215, 0.0323931947350502, 0.016116727143526077, 0.011783675290644169, 0.021304059773683548, 0.01311414409428835, 0.027410849928855896, 0.026782559230923653, 0.006033971440047026, 0.019894298166036606, 0.016519133001565933, 0.012346863746643066, 0.014630944468080997]"
6,27,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.4579276722238092,"[0.0214989073574543, 0.022915156558156013, 0.024041734635829926, 0.008530870079994202, 0.018779702484607697, 0.011596594005823135, 0.0038020573556423187, 0.013491002842783928, 0.018515028059482574, 0.029430096969008446, 0.026956992223858833, 0.01960410177707672, 0.033158257603645325, 0.029912658035755157, 0.00838807225227356, 0.008951490744948387, 0.01562465913593769, 0.018516182899475098, 0.02678605541586876, 0.021039621904492378, 0.011828230693936348, 0.020118333399295807, 0.03199674189090729, 0.03630867972970009, 0.01439912710338831, 0.018468596041202545, 0.026171032339334488, 0.019001498818397522, 0.036607496440410614, 0.02057155966758728, 0.022391192615032196, 0.027602411806583405, 0.024210242554545403, 0.02924325503408909, 0.0030610887333750725, 0.004748995881527662, 0.04405323415994644, 0.016551736742258072, 0.024949589744210243, 0.008897017687559128, 0.03384435921907425, 0.025810476392507553, 0.04819945618510246, 0.029906122013926506, 0.010335338301956654, 0.015676919370889664, 0.029911670833826065, 0.008103291504085064, 0.017638595774769783, 0.007580688688904047]"
6,28,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.0457882779839045,"[0.03998422995209694, 0.025969965383410454, 0.023642461746931076, 0.010980157181620598, 0.01601594313979149, 0.02660983055830002, 0.031092843040823936, 0.022856172174215317, 0.007703833281993866, 0.030163338407874107, 0.018463337793946266, 0.02751963399350643, 0.03672279044985771, 0.02519642934203148, 0.0171376783400774, 0.027555353939533234, 0.0107254758477211, 0.01784394681453705, 0.014112815260887146, 0.011553114280104637, 0.008091270923614502, 0.0217408649623394, 0.04190153628587723, 0.01948799565434456, 0.02718726359307766, 0.014772799797356129, 0.018369603902101517, 0.029423370957374573, 0.01623421534895897, 0.018844475969672203, 0.03096649795770645, 0.021109893918037415, 0.023755626752972603, 0.009969362989068031, 0.042538054287433624, 0.02595634199678898, 0.020512957125902176, 0.0257489662617445, 0.006195331923663616, 0.02719123288989067, 0.02024855464696884, 0.024079084396362305, 0.012258007191121578, 0.005907448939979076, 0.005265592131763697, 0.03627804294228554, 0.03096267767250538, 0.014560977928340435, 0.023771220818161964, 0.005283527076244354]"
6,29,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.2755513502864213,"[0.006261960603296757, 0.027361202985048294, 0.032595835626125336, 0.0343024805188179, 0.02716977894306183, 0.011705057695508003, 0.005228918977081776, 0.009774801321327686, 0.012015966698527336, 0.011180177330970764, 0.022570200264453888, 0.011256884783506393, 0.011383991688489914, 0.02831467241048813, 0.01499008946120739, 0.017217028886079788, 0.0188320130109787, 0.012575570493936539, 0.027371108531951904, 0.00989615824073553, 0.03822660446166992, 0.009391440078616142, 0.027730952948331833, 0.007599199190735817, 0.018377961590886116, 0.037641383707523346, 0.016133740544319153, 0.012243314646184444, 0.02084420435130596, 0.016712158918380737, 0.04133167117834091, 0.02118280529975891, 0.013473115861415863, 0.021314121782779694, 0.02387453429400921, 0.01885690540075302, 0.04101339727640152, 0.003954846411943436, 0.03559529036283493, 0.016775058582425117, 0.029839051887392998, 0.030932670459151268, 0.045964039862155914, 0.011067893356084824, 0.05349456146359444, 0.01637819968163967, 0.01603741943836212, 0.02494535595178604, 0.02905508130788803, 0.025879692286252975]"
6,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.1692219631791669,"[0.028501024469733238, 0.00994714256376028, 0.012646845541894436, 0.028020689263939857, 0.03182605654001236, 0.032518498599529266, 0.02002764493227005, 0.038641124963760376, 0.02903684787452221, 0.011614050716161728, 0.014943390153348446, 0.0071582007221877575, 0.012616530992090702, 0.012280449271202087, 0.03965756297111511, 0.022218184545636177, 0.013392412103712559, 0.019300032407045364, 0.027133455500006676, 0.036024514585733414, 0.029383106157183647, 0.014532536268234253, 0.022607926279306412, 0.01608685404062271, 0.039704374969005585, 0.007164754904806614, 0.021799709647893906, 0.040851399302482605, 0.03550838306546211, 0.015220116823911667, 0.029885197058320045, 0.025072449818253517, 0.00832797959446907, 0.026981497183442116, 0.015271059237420559, 0.005992913618683815, 0.0339619480073452, 0.019986070692539215, 0.0323931947350502, 0.016116727143526077, 0.011783675290644169, 0.021304059773683548, 0.01311414409428835, 0.027410849928855896, 0.026782559230923653, 0.006033971440047026, 0.019894298166036606, 0.016519133001565933, 0.012346863746643066, 0.014630944468080997]"
7,31,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.0587087047234392,"[0.027945958077907562, 0.022764934226870537, 0.01606590300798416, 0.046522870659828186, 0.040025532245635986, 0.01792501099407673, 0.006888318806886673, 0.016925148665905, 0.0158233642578125, 0.023176588118076324, 0.024878501892089844, 0.01981334388256073, 0.02265433967113495, 0.03580204397439957, 0.007379256188869476, 0.030744710937142372, 0.019948892295360565, 0.030016139149665833, 0.022220496088266373, 0.014870550483465195, 0.039046742022037506, 0.010591668076813221, 0.010372395627200603, 0.022045208141207695, 0.009258270263671875, 0.02593921683728695, 0.027104023844003677, 0.015046411193907261, 0.028203530237078667, 0.009241419844329357, 0.016099486500024796, 0.015020482242107391, 0.020422175526618958, 0.027958326041698456, 0.01791176199913025, 0.014597895555198193, 0.00870824046432972, 0.01091507263481617, 0.0012217871844768524, 0.029898932203650475, 0.0275711826980114, 0.01987735740840435, 0.025043508037924767, 0.027369458228349686, 0.02181611955165863, 0.017724476754665375, 0.019975244998931885, 0.021091168746352196, 0.015318098478019238, 0.0154900336638093]"
7,32,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.3783196029716656,"[0.006654830649495125, 0.009671449661254883, 0.004729532171040773, 0.013899849727749825, 0.01971588470041752, 0.031436994671821594, 0.018583232536911964, 0.01894262246787548, 0.009821886196732521, 0.020815059542655945, 0.021042130887508392, 0.020375508815050125, 0.022306043654680252, 0.032458946108818054, 0.004595519974827766, 0.009512744843959808, 0.019505247473716736, 0.011315017007291317, 0.035686951130628586, 0.030696237459778786, 0.023412633687257767, 0.029136113822460175, 0.036792486906051636, 0.023857565596699715, 0.032329261302948, 0.026567978784441948, 0.011719297617673874, 0.0022727143950760365, 0.02489851601421833, 0.011538120917975903, 0.01633918285369873, 0.03251742571592331, 0.030910806730389595, 0.022646667435765266, 0.013523397035896778, 0.027101844549179077, 0.010192654095590115, 0.03456488251686096, 0.008580345660448074, 0.03746912628412247, 0.01727488450706005, 0.020949142053723335, 0.010253135114908218, 0.0227629616856575, 0.037404656410217285, 0.025428909808397293, 0.008129430934786797, 0.01818849891424179, 0.027535226196050644, 0.039458200335502625]"
7,33,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.3570397690457005,"[0.0038099598605185747, 0.010686039924621582, 0.006952313240617514, 0.033578287810087204, 0.013028241693973541, 0.03659231588244438, 0.031469523906707764, 0.015227053314447403, 0.024782251566648483, 0.00548109645023942, 0.005092764738947153, 0.0104175740852952, 0.02782745659351349, 0.011377017945051193, 0.04469865560531616, 0.013706649653613567, 0.0344943106174469, 0.020817052572965622, 0.024488089606165886, 0.036654435098171234, 0.02634337916970253, 0.015535938553512096, 0.009202460758388042, 0.038400501012802124, 0.00452781468629837, 0.03365562483668327, 0.04209381714463234, 0.019176583737134933, 0.040366917848587036, 0.009022902697324753, 0.031655676662921906, 0.012543193995952606, 0.02377699688076973, 0.04293803125619888, 0.01693441905081272, 0.0206126868724823, 0.027986682951450348, 0.014460673555731773, 0.016401737928390503, 0.02365659736096859, 0.020905662328004837, 0.007910056039690971, 0.024941537529230118, 0.03032081015408039, 0.022069551050662994, 0.011144643649458885, 0.0020249756053090096, 0.02714107744395733, 0.019879896193742752, 0.02739139273762703]"
7,34,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.1232727405944913,"[0.02741013653576374, 0.015407116152346134, 0.002257337560877204, 0.019427618011832237, 0.019426342099905014, 0.004500493872910738, 0.020793955773115158, 0.03482823073863983, 0.04715193435549736, 0.025275224819779396, 0.0041571203619241714, 0.009437765926122665, 0.03667890653014183, 0.022468730807304382, 0.026007065549492836, 0.028940871357917786, 0.037349388003349304, 0.006263837683945894, 0.020467475056648254, 0.021552927792072296, 0.016455218195915222, 0.021794112399220467, 0.0174696147441864, 0.041336789727211, 0.010003880597651005, 0.03381640464067459, 0.015835687518119812, 0.014327416196465492, 0.02790996991097927, 0.014184637926518917, 0.021209310740232468, 0.02529989182949066, 0.01856839470565319, 0.02929128333926201, 0.005625125486403704, 0.02190401218831539, 0.006847993936389685, 0.03625701367855072, 0.02313646860420704, 0.018984513357281685, 0.02382112480700016, 0.005077465437352657, 0.027912264689803123, 0.012194541282951832, 0.04427102208137512, 0.029489144682884216, 0.004244167357683182, 0.020795287564396858, 0.02026248723268509, 0.022845719009637833]"
7,35,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.0826591826647031,"[0.027945958077907562, 0.022764934226870537, 0.01606590300798416, 0.046522870659828186, 0.040025532245635986, 0.01792501099407673, 0.006888318806886673, 0.016925148665905, 0.0158233642578125, 0.023176588118076324, 0.024878501892089844, 0.01981334388256073, 0.02265433967113495, 0.03580204397439957, 0.007379256188869476, 0.030744710937142372, 0.019948892295360565, 0.030016139149665833, 0.022220496088266373, 0.014870550483465195, 0.039046742022037506, 0.010591668076813221, 0.010372395627200603, 0.022045208141207695, 0.009258270263671875, 0.02593921683728695, 0.027104023844003677, 0.015046411193907261, 0.028203530237078667, 0.009241419844329357, 0.016099486500024796, 0.015020482242107391, 0.020422175526618958, 0.027958326041698456, 0.01791176199913025, 0.014597895555198193, 0.00870824046432972, 0.01091507263481617, 0.0012217871844768524, 0.029898932203650475, 0.0275711826980114, 0.01987735740840435, 0.025043508037924767, 0.027369458228349686, 0.02181611955165863, 0.017724476754665375, 0.019975244998931885, 0.021091168746352196, 0.015318098478019238, 0.0154900336638093]"
